,block,type,cluster_label,fold,pattern_value
43,Vis_Default,inter,0,3,-0.0094927537330881
44,Vis_DorsAttn,inter,0,3,0.0069701280041799
45,Vis_Limbic,inter,0,3,-0.0061695202520297
46,Vis_SalVentAttn,inter,0,3,-0.0080934447757867
47,Vis_SomMot,inter,0,3,0.0015914191804429
48,Vis_Vis,intra,0,3,0.0858838308880389
0,Cont_Cont,intra,1,3,0.0493614383873262
1,Cont_Default,inter,1,3,0.0157754470016416
2,Cont_DorsAttn,inter,1,3,0.0165064781869431
3,Cont_Limbic,inter,1,3,-0.0073817395950449
4,Cont_SalVentAttn,inter,1,3,0.0173907664774023
5,Cont_SomMot,inter,1,3,0.0040259485857565
6,Cont_Vis,inter,1,3,-0.0149291370819317
7,Default_Cont,inter,1,3,0.0157754469994944
8,Default_Default,intra,1,3,0.0404970519768869
9,Default_DorsAttn,inter,1,3,-0.004258654816035
10,Default_Limbic,inter,1,3,0.0064416063505524
11,Default_SalVentAttn,inter,1,3,0.0029960546468932
12,Default_SomMot,inter,1,3,-0.0009902667929113
13,Default_Vis,inter,1,3,-0.0086114310533154
14,DorsAttn_Cont,inter,1,3,0.0165064771569878
15,DorsAttn_Default,inter,1,3,-0.0042586546873802
16,DorsAttn_DorsAttn,intra,1,3,0.0657668482918849
17,DorsAttn_Limbic,inter,1,3,-0.0190900402039391
18,DorsAttn_SalVentAttn,inter,1,3,0.0200618051137322
19,DorsAttn_SomMot,inter,1,3,0.0300916355119971
20,DorsAttn_Vis,inter,1,3,0.0071463224070055
21,Limbic_Cont,inter,1,3,-0.0073817394295819
22,Limbic_Default,inter,1,3,0.0064416063400505
23,Limbic_DorsAttn,inter,1,3,-0.0190900402510098
24,Limbic_Limbic,intra,1,3,0.094269727687103
25,Limbic_SalVentAttn,inter,1,3,-0.0135700192548963
26,Limbic_SomMot,inter,1,3,-0.0188868719870571
27,Limbic_Vis,inter,1,3,-0.0052121055329486
28,SalVentAttn_Cont,inter,1,3,0.0173907663534755
29,SalVentAttn_Default,inter,1,3,0.0029960550668644
30,SalVentAttn_DorsAttn,inter,1,3,0.0200618049813038
31,SalVentAttn_Limbic,inter,1,3,-0.013570019247603
32,SalVentAttn_SalVentAttn,intra,1,3,0.0614459681514459
33,SalVentAttn_SomMot,inter,1,3,0.0320486728379037
34,SalVentAttn_Vis,inter,1,3,-0.007949712956294
35,SomMot_Cont,inter,1,3,0.0040259475996136
36,SomMot_Default,inter,1,3,-0.0009902668617037
37,SomMot_DorsAttn,inter,1,3,0.0300916346544134
38,SomMot_Limbic,inter,1,3,-0.0188868713539821
39,SomMot_SalVentAttn,inter,1,3,0.0320486723987666
40,SomMot_SomMot,intra,1,3,0.0685245224911163
41,SomMot_Vis,inter,1,3,1.844809617388563e-05
42,Vis_Cont,inter,1,3,-0.0149291375497391
43,Vis_Default,inter,1,3,-0.0086114310973808
44,Vis_DorsAttn,inter,1,3,0.0071463223175571
45,Vis_Limbic,inter,1,3,-0.0052121058953492
46,Vis_SalVentAttn,inter,1,3,-0.0079497129810332
47,Vis_SomMot,inter,1,3,1.8447400280038974e-05
48,Vis_Vis,intra,1,3,0.0834942375048408
0,Cont_Cont,intra,2,3,0.0491631187520546
1,Cont_Default,inter,2,3,0.0155420828028425
2,Cont_DorsAttn,inter,2,3,0.0159885212292647
3,Cont_Limbic,inter,2,3,-0.0073234317962642
4,Cont_SalVentAttn,inter,2,3,0.0170298329170342
5,Cont_SomMot,inter,2,3,0.0035464678099834
6,Cont_Vis,inter,2,3,-0.0154601503381975
7,Default_Cont,inter,2,3,0.0155420828093712
8,Default_Default,intra,2,3,0.0403358240631297
9,Default_DorsAttn,inter,2,3,-0.0045480204412416
10,Default_Limbic,inter,2,3,0.0064437909329969
11,Default_SalVentAttn,inter,2,3,0.002847751941654
12,Default_SomMot,inter,2,3,-0.0011387632322779
13,Default_Vis,inter,2,3,-0.0089611925050816
14,DorsAttn_Cont,inter,2,3,0.0159885202045418
15,DorsAttn_Default,inter,2,3,-0.0045480203000639
16,DorsAttn_DorsAttn,intra,2,3,0.0651042089988691
17,DorsAttn_Limbic,inter,2,3,-0.0190528613930867
18,DorsAttn_SalVentAttn,inter,2,3,0.0196023239414554
19,DorsAttn_SomMot,inter,2,3,0.0295155533759686
20,DorsAttn_Vis,inter,2,3,0.0067409682556904
21,Limbic_Cont,inter,2,3,-0.0073234316328207
22,Limbic_Default,inter,2,3,0.006443790922032
23,Limbic_DorsAttn,inter,2,3,-0.019052861441369
24,Limbic_Limbic,intra,2,3,0.0934976311299189
25,Limbic_SalVentAttn,inter,2,3,-0.0134043931598905
26,Limbic_SomMot,inter,2,3,-0.0190643568811508
27,Limbic_Vis,inter,2,3,-0.0053373312804817
28,SalVentAttn_Cont,inter,2,3,0.017029832794832
29,SalVentAttn_Default,inter,2,3,0.0028477523594701
30,SalVentAttn_DorsAttn,inter,2,3,0.0196023238020288
31,SalVentAttn_Limbic,inter,2,3,-0.0134043931783166
32,SalVentAttn_SalVentAttn,intra,2,3,0.0610327694651015
33,SalVentAttn_SomMot,inter,2,3,0.0316492107630231
34,SalVentAttn_Vis,inter,2,3,-0.0082084440701202
35,SomMot_Cont,inter,2,3,0.0035464668344235
36,SomMot_Default,inter,2,3,-0.0011387632952814
37,SomMot_DorsAttn,inter,2,3,0.0295155525092386
38,SomMot_Limbic,inter,2,3,-0.0190643562572623
39,SomMot_SalVentAttn,inter,2,3,0.031649210324683
40,SomMot_SomMot,intra,2,3,0.0681768763122358
41,SomMot_Vis,inter,2,3,-0.0001801384318202
42,Vis_Cont,inter,2,3,-0.0154601508095664
43,Vis_Default,inter,2,3,-0.008961192544351
44,Vis_DorsAttn,inter,2,3,0.0067409681649489
45,Vis_Limbic,inter,2,3,-0.0053373316350523
46,Vis_SalVentAttn,inter,2,3,-0.0082084440987694
47,Vis_SomMot,inter,2,3,-0.0001801391292135
48,Vis_Vis,intra,2,3,0.0836356145336685
0,Cont_Cont,intra,0,4,0.0505536331613433
1,Cont_Default,inter,0,4,0.0157980174351216
2,Cont_DorsAttn,inter,0,4,0.0164064121459886
3,Cont_Limbic,inter,0,4,-0.0078879700870951
4,Cont_SalVentAttn,inter,0,4,0.017879483832166
5,Cont_SomMot,inter,0,4,0.0034476777781115
6,Cont_Vis,inter,0,4,-0.0163138601403016
7,Default_Cont,inter,0,4,0.0157980174387807
8,Default_Default,intra,0,4,0.0415365106130227
9,Default_DorsAttn,inter,0,4,-0.0046539888503241
10,Default_Limbic,inter,0,4,0.0063915370692239
11,Default_SalVentAttn,inter,0,4,0.0029817962913081
12,Default_SomMot,inter,0,4,-0.00123290237466
13,Default_Vis,inter,0,4,-0.0093133185564764
14,DorsAttn_Cont,inter,0,4,0.0164064110866786
15,DorsAttn_Default,inter,0,4,-0.0046539887090676
16,DorsAttn_DorsAttn,intra,0,4,0.0665710501375787
17,DorsAttn_Limbic,inter,0,4,-0.0202193945992163
18,DorsAttn_SalVentAttn,inter,0,4,0.0206084086511797
19,DorsAttn_SomMot,inter,0,4,0.0312341244977231
20,DorsAttn_Vis,inter,0,4,0.0067556917991155
21,Limbic_Cont,inter,0,4,-0.0078879699089928
22,Limbic_Default,inter,0,4,0.0063915370625653
23,Limbic_DorsAttn,inter,0,4,-0.0202193946286327
24,Limbic_Limbic,intra,0,4,0.0966399360890751
25,Limbic_SalVentAttn,inter,0,4,-0.0147687137331332
26,Limbic_SomMot,inter,0,4,-0.021347555828524
27,Limbic_Vis,inter,0,4,-0.006026269878573
28,SalVentAttn_Cont,inter,0,4,0.0178794836916104
29,SalVentAttn_Default,inter,0,4,0.0029817967172793
30,SalVentAttn_DorsAttn,inter,0,4,0.0206084085057318
31,SalVentAttn_Limbic,inter,0,4,-0.0147687137594541
32,SalVentAttn_SalVentAttn,intra,0,4,0.0639481616140321
33,SalVentAttn_SomMot,inter,0,4,0.0337635703079224
34,SalVentAttn_Vis,inter,0,4,-0.0080186870920418
35,SomMot_Cont,inter,0,4,0.0034476767398273
36,SomMot_Default,inter,0,4,-0.0012329024538771
37,SomMot_DorsAttn,inter,0,4,0.0312341235656315
38,SomMot_Limbic,inter,0,4,-0.0213475551665092
39,SomMot_SalVentAttn,inter,0,4,0.0337635698331043
40,SomMot_SomMot,intra,0,4,0.0724704261184911
41,SomMot_Vis,inter,0,4,0.0013378647102775
42,Vis_Cont,inter,0,4,-0.0163138606252581
43,Vis_Default,inter,0,4,-0.0093133185790741
44,Vis_DorsAttn,inter,0,4,0.0067556916702714
45,Vis_Limbic,inter,0,4,-0.0060262702234859
46,Vis_SalVentAttn,inter,0,4,-0.0080186871417185
47,Vis_SomMot,inter,0,4,0.0013378639727592
48,Vis_Vis,intra,0,4,0.0856590041956547
0,Cont_Cont,intra,1,4,0.04914224550374
1,Cont_Default,inter,1,4,0.0154968512007216
2,Cont_DorsAttn,inter,1,4,0.0160391252039099
3,Cont_Limbic,inter,1,4,-0.0071443157898135
4,Cont_SalVentAttn,inter,1,4,0.0170572844685379
5,Cont_SomMot,inter,1,4,0.0035450310194728
6,Cont_Vis,inter,1,4,-0.0152107288991245
7,Default_Cont,inter,1,4,0.015496851197869
8,Default_Default,intra,1,4,0.0404071596613425
9,Default_DorsAttn,inter,1,4,-0.0046718185113918
10,Default_Limbic,inter,1,4,0.0065838168482206
11,Default_SalVentAttn,inter,1,4,0.0028433012011875
12,Default_SomMot,inter,1,4,-0.0012061350894894
13,Default_Vis,inter,1,4,-0.0088609711090262
14,DorsAttn_Cont,inter,1,4,0.0160391241833897
15,DorsAttn_Default,inter,1,4,-0.0046718183784741
16,DorsAttn_DorsAttn,intra,1,4,0.0651581816873874
17,DorsAttn_Limbic,inter,1,4,-0.0189269285425054
18,DorsAttn_SalVentAttn,inter,1,4,0.0195893593859402
19,DorsAttn_SomMot,inter,1,4,0.0293860901996044
20,DorsAttn_Vis,inter,1,4,0.0071514263459691
21,Limbic_Cont,inter,1,4,-0.0071443156210886
22,Limbic_Default,inter,1,4,0.0065838168375576
23,Limbic_DorsAttn,inter,1,4,-0.018926928590832
24,Limbic_Limbic,intra,1,4,0.093508988685072
25,Limbic_SalVentAttn,inter,1,4,-0.0132531826219312
26,Limbic_SomMot,inter,1,4,-0.0186285338372701
27,Limbic_Vis,inter,1,4,-0.0053994444126977
28,SalVentAttn_Cont,inter,1,4,0.0170572843490229
29,SalVentAttn_Default,inter,1,4,0.0028433016252392
30,SalVentAttn_DorsAttn,inter,1,4,0.0195893592525438
31,SalVentAttn_Limbic,inter,1,4,-0.0132531826181388
32,SalVentAttn_SalVentAttn,intra,1,4,0.0611233086228375
33,SalVentAttn_SomMot,inter,1,4,0.0315577117360218
34,SalVentAttn_Vis,inter,1,4,-0.0081501765021379
35,SomMot_Cont,inter,1,4,0.0035450300486975
36,SomMot_Default,inter,1,4,-0.0012061351566461
37,SomMot_DorsAttn,inter,1,4,0.0293860893510119
38,SomMot_Limbic,inter,1,4,-0.0186285332185067
39,SomMot_SalVentAttn,inter,1,4,0.0315577113101237
40,SomMot_SomMot,intra,1,4,0.0677736410718399
41,SomMot_Vis,inter,1,4,3.207214829080395e-06
42,Vis_Cont,inter,1,4,-0.0152107293639618
43,Vis_Default,inter,1,4,-0.008860971153063
44,Vis_DorsAttn,inter,1,4,0.0071514262586509
45,Vis_Limbic,inter,1,4,-0.0053994447784362
46,Vis_SalVentAttn,inter,1,4,-0.0081501765245991
47,Vis_SomMot,inter,1,4,3.2065212052015907e-06
48,Vis_Vis,intra,1,4,0.0834751151840501
0,Cont_Cont,intra,2,4,0.0493486873258752
1,Cont_Default,inter,2,4,0.0156507009661284
2,Cont_DorsAttn,inter,2,4,0.016135811710592
3,Cont_Limbic,inter,2,4,-0.0073767929935353
4,Cont_SalVentAttn,inter,2,4,0.0171992219037735
5,Cont_SomMot,inter,2,4,0.0036633493285426
6,Cont_Vis,inter,2,4,-0.0154858695917573
7,Default_Cont,inter,2,4,0.015650700972686
8,Default_Default,intra,2,4,0.0404217948254414
9,Default_DorsAttn,inter,2,4,-0.0043654702111106
10,Default_Limbic,inter,2,4,0.0064008652350041
11,Default_SalVentAttn,inter,2,4,0.0029972841353964
12,Default_SomMot,inter,2,4,-0.0009981520644761
13,Default_Vis,inter,2,4,-0.0088811348445591
14,DorsAttn_Cont,inter,2,4,0.0161358106816187
15,DorsAttn_Default,inter,2,4,-0.0043654700695216
16,DorsAttn_DorsAttn,intra,2,4,0.0652277841365159
17,DorsAttn_Limbic,inter,2,4,-0.0190633716874329
18,DorsAttn_SalVentAttn,inter,2,4,0.0197795088308037
19,DorsAttn_SomMot,inter,2,4,0.0297381628139096
20,DorsAttn_Vis,inter,2,4,0.0068000664652621
21,Limbic_Cont,inter,2,4,-0.007376792832228
22,Limbic_Default,inter,2,4,0.0064008652228008
23,Limbic_DorsAttn,inter,2,4,-0.0190633717332082
24,Limbic_Limbic,intra,2,4,0.0934132374030562
25,Limbic_SalVentAttn,inter,2,4,-0.0134106594440774
26,Limbic_SomMot,inter,2,4,-0.0190991760663646
27,Limbic_Vis,inter,2,4,-0.0051987805115532
28,SalVentAttn_Cont,inter,2,4,0.0171992217787492
29,SalVentAttn_Default,inter,2,4,0.0029972845551527
30,SalVentAttn_DorsAttn,inter,2,4,0.0197795086913497
31,SalVentAttn_Limbic,inter,2,4,-0.0134106594591687
32,SalVentAttn_SalVentAttn,intra,2,4,0.0611541356580323
33,SalVentAttn_SomMot,inter,2,4,0.0318204842025864
34,SalVentAttn_Vis,inter,2,4,-0.0081364872949192
35,SomMot_Cont,inter,2,4,0.0036633483454249
36,SomMot_Default,inter,2,4,-0.0009981521283707
37,SomMot_DorsAttn,inter,2,4,0.0297381619449936
38,SomMot_Limbic,inter,2,4,-0.019099175443437
39,SomMot_SalVentAttn,inter,2,4,0.0318204837648353
40,SomMot_SomMot,intra,2,4,0.0685222833776894
41,SomMot_Vis,inter,2,4,-8.950312394420741e-05
42,Vis_Cont,inter,2,4,-0.0154858700627981
43,Vis_Default,inter,2,4,-0.0088811348837728
44,Vis_DorsAttn,inter,2,4,0.0068000663706327
45,Vis_Limbic,inter,2,4,-0.0051987808644225
46,Vis_SalVentAttn,inter,2,4,-0.0081364873256327
47,Vis_SomMot,inter,2,4,-8.950382233710293e-05
48,Vis_Vis,intra,2,4,0.083784945030162
0,Cont_Cont,intra,0,5,0.0500779415511617
1,Cont_Default,inter,0,5,0.0156066638536935
2,Cont_DorsAttn,inter,0,5,0.0159981304297364
3,Cont_Limbic,inter,0,5,-0.0072389404011269
4,Cont_SalVentAttn,inter,0,5,0.0173158230909988
5,Cont_SomMot,inter,0,5,0.0028897457000108
6,Cont_Vis,inter,0,5,-0.0161573242647175
7,Default_Cont,inter,0,5,0.0156066638653283
8,Default_Default,intra,0,5,0.0412597433039499
9,Default_DorsAttn,inter,0,5,-0.0048312696765352
10,Default_Limbic,inter,0,5,0.0067491771587575
11,Default_SalVentAttn,inter,0,5,0.0028666065915983
12,Default_SomMot,inter,0,5,-0.001414174361631
13,Default_Vis,inter,0,5,-0.0094782697164186
14,DorsAttn_Cont,inter,0,5,0.0159981293865475
15,DorsAttn_Default,inter,0,5,-0.0048312695417781
16,DorsAttn_DorsAttn,intra,0,5,0.0657422712870443
17,DorsAttn_Limbic,inter,0,5,-0.0193939514900032
18,DorsAttn_SalVentAttn,inter,0,5,0.0199144040545061
19,DorsAttn_SomMot,inter,0,5,0.0302137007086874
20,DorsAttn_Vis,inter,0,5,0.0070703768727899
21,Limbic_Cont,inter,0,5,-0.0072389402243602
22,Limbic_Default,inter,0,5,0.0067491771605575
23,Limbic_DorsAttn,inter,0,5,-0.0193939515244136
24,Limbic_Limbic,intra,0,5,0.094811877863652
25,Limbic_SalVentAttn,inter,0,5,-0.0137158706410346
26,Limbic_SomMot,inter,0,5,-0.0202385242308501
27,Limbic_Vis,inter,0,5,-0.0061045236160299
28,SalVentAttn_Cont,inter,0,5,0.0173158229593908
29,SalVentAttn_Default,inter,0,5,0.0028666070140035
30,SalVentAttn_DorsAttn,inter,0,5,0.0199144039187814
31,SalVentAttn_Limbic,inter,0,5,-0.0137158706655206
32,SalVentAttn_SalVentAttn,intra,0,5,0.0632120174136478
33,SalVentAttn_SomMot,inter,0,5,0.0329196955686352
34,SalVentAttn_Vis,inter,0,5,-0.008043073289433
35,SomMot_Cont,inter,0,5,0.0028897446833684
36,SomMot_Default,inter,0,5,-0.0014141744357776
37,SomMot_DorsAttn,inter,0,5,0.0302136997949439
38,SomMot_Limbic,inter,0,5,-0.0202385235850301
39,SomMot_SalVentAttn,inter,0,5,0.032919695101278
40,SomMot_SomMot,intra,0,5,0.0713976699080158
41,SomMot_Vis,inter,0,5,0.0015378676893188
42,Vis_Cont,inter,0,5,-0.016157324746888
43,Vis_Default,inter,0,5,-0.0094782697442821
44,Vis_DorsAttn,inter,0,5,0.00707037676097
45,Vis_Limbic,inter,0,5,-0.0061045239685915
46,Vis_SalVentAttn,inter,0,5,-0.0080430733241873
47,Vis_SomMot,inter,0,5,0.0015378669630735
48,Vis_Vis,intra,0,5,0.0853912422740967
0,Cont_Cont,intra,1,5,0.0490288778754627
1,Cont_Default,inter,1,5,0.0154538077061798
2,Cont_DorsAttn,inter,1,5,0.0161606580256177
3,Cont_Limbic,inter,1,5,-0.0073698673916145
4,Cont_SalVentAttn,inter,1,5,0.0171040231448284
5,Cont_SomMot,inter,1,5,0.0037758004249551
6,Cont_Vis,inter,1,5,-0.0149160573529764
7,Default_Cont,inter,1,5,0.0154538077043508
8,Default_Default,intra,1,5,0.0403387822240923
9,Default_DorsAttn,inter,1,5,-0.0044221804561508
10,Default_Limbic,inter,1,5,0.0063777627197888
11,Default_SalVentAttn,inter,1,5,0.0027769516042591
12,Default_SomMot,inter,1,5,-0.0011566127248123
13,Default_Vis,inter,1,5,-0.0086863143315696
14,DorsAttn_Cont,inter,1,5,0.0161606570003664
15,DorsAttn_Default,inter,1,5,-0.0044221803249969
16,DorsAttn_DorsAttn,intra,1,5,0.0650595011564902
17,DorsAttn_Limbic,inter,1,5,-0.0190595372680369
18,DorsAttn_SalVentAttn,inter,1,5,0.0197973482142917
19,DorsAttn_SomMot,inter,1,5,0.0296243598839978
20,DorsAttn_Vis,inter,1,5,0.0070301151183729
21,Limbic_Cont,inter,1,5,-0.0073698672170437
22,Limbic_Default,inter,1,5,0.0063777627161696
23,Limbic_DorsAttn,inter,1,5,-0.0190595373196753
24,Limbic_Limbic,intra,1,5,0.0936418402539153
25,Limbic_SalVentAttn,inter,1,5,-0.0135291457316479
26,Limbic_SomMot,inter,1,5,-0.0189169878912833
27,Limbic_Vis,inter,1,5,-0.0054130735299617
28,SalVentAttn_Cont,inter,1,5,0.0171040230198658
29,SalVentAttn_Default,inter,1,5,0.002776952023252
30,SalVentAttn_DorsAttn,inter,1,5,0.0197973480815842
31,SalVentAttn_Limbic,inter,1,5,-0.0135291457287411
32,SalVentAttn_SalVentAttn,intra,1,5,0.0611032556586509
33,SalVentAttn_SomMot,inter,1,5,0.0317051736052742
34,SalVentAttn_Vis,inter,1,5,-0.0079329126697572
35,SomMot_Cont,inter,1,5,0.0037757994485525
36,SomMot_Default,inter,1,5,-0.0011566127957649
37,SomMot_DorsAttn,inter,1,5,0.0296243590358308
38,SomMot_Limbic,inter,1,5,-0.0189169872675852
39,SomMot_SalVentAttn,inter,1,5,0.0317051731791252
40,SomMot_SomMot,intra,1,5,0.0677563697905778
41,SomMot_Vis,inter,1,5,-3.055201689853755e-05
42,Vis_Cont,inter,1,5,-0.0149160578146806
43,Vis_Default,inter,1,5,-0.008686314368697
44,Vis_DorsAttn,inter,1,5,0.0070301150235221
45,Vis_Limbic,inter,1,5,-0.0054130738900717
46,Vis_SalVentAttn,inter,1,5,-0.0079329126941304
47,Vis_SomMot,inter,1,5,-3.055270273176687e-05
48,Vis_Vis,intra,1,5,0.0825791726391998
0,Cont_Cont,intra,2,5,0.0492449245539326
1,Cont_Default,inter,2,5,0.0156498301699395
2,Cont_DorsAttn,inter,2,5,0.0160759828227215
3,Cont_Limbic,inter,2,5,-0.0074581082117638
4,Cont_SalVentAttn,inter,2,5,0.0171726270323091
5,Cont_SomMot,inter,2,5,0.0036733597537074
6,Cont_Vis,inter,2,5,-0.0155160458017171
7,Default_Cont,inter,2,5,0.0156498301758834
8,Default_Default,intra,2,5,0.0402684181122789
9,Default_DorsAttn,inter,2,5,-0.0044429753704027
10,Default_Limbic,inter,2,5,0.0063289241896889
11,Default_SalVentAttn,inter,2,5,0.0029176335369432
12,Default_SomMot,inter,2,5,-0.0010990388483745
13,Default_Vis,inter,2,5,-0.0089130990606236
14,DorsAttn_Cont,inter,2,5,0.0160759817912684
15,DorsAttn_Default,inter,2,5,-0.004442975229267
16,DorsAttn_DorsAttn,intra,2,5,0.0653236874457655
17,DorsAttn_Limbic,inter,2,5,-0.0192634032704666
18,DorsAttn_SalVentAttn,inter,2,5,0.0198051978204844
19,DorsAttn_SomMot,inter,2,5,0.0299196739052453
20,DorsAttn_Vis,inter,2,5,0.0066415962620493
21,Limbic_Cont,inter,2,5,-0.0074581080482588
22,Limbic_Default,inter,2,5,0.0063289241771886
23,Limbic_DorsAttn,inter,2,5,-0.0192634033230631
24,Limbic_Limbic,intra,2,5,0.0936965209488541
25,Limbic_SalVentAttn,inter,2,5,-0.0135436443324342
26,Limbic_SomMot,inter,2,5,-0.0192671390336385
27,Limbic_Vis,inter,2,5,-0.0052003951432058
28,SalVentAttn_Cont,inter,2,5,0.0171726269109866
29,SalVentAttn_Default,inter,2,5,0.0029176339568382
30,SalVentAttn_DorsAttn,inter,2,5,0.0198051976842557
31,SalVentAttn_Limbic,inter,2,5,-0.0135436443464655
32,SalVentAttn_SalVentAttn,intra,2,5,0.0611960045691859
33,SalVentAttn_SomMot,inter,2,5,0.031778372579214
34,SalVentAttn_Vis,inter,2,5,-0.0082220436920316
35,SomMot_Cont,inter,2,5,0.0036733587711772
36,SomMot_Default,inter,2,5,-0.0010990389118769
37,SomMot_DorsAttn,inter,2,5,0.0299196730382602
38,SomMot_Limbic,inter,2,5,-0.0192671384030055
39,SomMot_SalVentAttn,inter,2,5,0.0317783721419948
40,SomMot_SomMot,intra,2,5,0.0684427631404343
41,SomMot_Vis,inter,2,5,-0.0002391382791072
42,Vis_Cont,inter,2,5,-0.0155160462722911
43,Vis_Default,inter,2,5,-0.0089130990998508
44,Vis_DorsAttn,inter,2,5,0.006641596167312
45,Vis_Limbic,inter,2,5,-0.0052003954951821
46,Vis_SalVentAttn,inter,2,5,-0.0082220437206248
47,Vis_SomMot,inter,2,5,-0.0002391389755741
48,Vis_Vis,intra,2,5,0.0835580178959922
0,Cont_Cont,intra,0,6,0.0503129105510159
1,Cont_Default,inter,0,6,0.0157950744073511
2,Cont_DorsAttn,inter,0,6,0.0163014414930542
3,Cont_Limbic,inter,0,6,-0.0075421507841642
4,Cont_SalVentAttn,inter,0,6,0.0175000657725403
5,Cont_SomMot,inter,0,6,0.0031252160712758
6,Cont_Vis,inter,0,6,-0.0163435353402695
7,Default_Cont,inter,0,6,0.0157950744103502
8,Default_Default,intra,0,6,0.0412851684102176
9,Default_DorsAttn,inter,0,6,-0.0045525105591864
10,Default_Limbic,inter,0,6,0.0065289021717774
11,Default_SalVentAttn,inter,0,6,0.0030246785633885
12,Default_SomMot,inter,0,6,-0.0012805347114339
13,Default_Vis,inter,0,6,-0.0093468321543331
14,DorsAttn_Cont,inter,0,6,0.0163014404425101
15,DorsAttn_Default,inter,0,6,-0.0045525104170514
16,DorsAttn_DorsAttn,intra,0,6,0.0659830578086881
17,DorsAttn_Limbic,inter,0,6,-0.0196835162898864
18,DorsAttn_SalVentAttn,inter,0,6,0.0201532302522147
19,DorsAttn_SomMot,inter,0,6,0.0305947865808241
20,DorsAttn_Vis,inter,0,6,0.006773530226549
21,Limbic_Cont,inter,0,6,-0.0075421506115316
22,Limbic_Default,inter,0,6,0.0065289021691598
23,Limbic_DorsAttn,inter,0,6,-0.0196835163201997
24,Limbic_Limbic,intra,0,6,0.0953843592952738
25,Limbic_SalVentAttn,inter,0,6,-0.014052728107817
26,Limbic_SomMot,inter,0,6,-0.0204449618588943
27,Limbic_Vis,inter,0,6,-0.0057729608619997
28,SalVentAttn_Cont,inter,0,6,0.0175000656426836
29,SalVentAttn_Default,inter,0,6,0.0030246789928522
30,SalVentAttn_DorsAttn,inter,0,6,0.0201532301119238
31,SalVentAttn_Limbic,inter,0,6,-0.0140527281303464
32,SalVentAttn_SalVentAttn,intra,0,6,0.0631556801379171
33,SalVentAttn_SomMot,inter,0,6,0.0329685762247316
34,SalVentAttn_Vis,inter,0,6,-0.0079666633975295
35,SomMot_Cont,inter,0,6,0.0031252150500448
36,SomMot_Default,inter,0,6,-0.0012805347857064
37,SomMot_DorsAttn,inter,0,6,0.0305947856637463
38,SomMot_Limbic,inter,0,6,-0.0204449612151978
39,SomMot_SalVentAttn,inter,0,6,0.0329685757642628
40,SomMot_SomMot,intra,0,6,0.0715524294302576
41,SomMot_Vis,inter,0,6,0.0012720042003012
42,Vis_Cont,inter,0,6,-0.0163435358199591
43,Vis_Default,inter,0,6,-0.009346832187981
44,Vis_DorsAttn,inter,0,6,0.0067735301081186
45,Vis_Limbic,inter,0,6,-0.005772961218603
46,Vis_SalVentAttn,inter,0,6,-0.0079666634400619
47,Vis_SomMot,inter,0,6,0.0012720034706865
48,Vis_Vis,intra,0,6,0.0853213201468386
0,Cont_Cont,intra,1,6,0.0490912759966904
1,Cont_Default,inter,1,6,0.0155395968199225
2,Cont_DorsAttn,inter,1,6,0.0161532245818789
3,Cont_Limbic,inter,1,6,-0.0072875301815528
4,Cont_SalVentAttn,inter,1,6,0.0171299043510627
5,Cont_SomMot,inter,1,6,0.0037664170899119
6,Cont_Vis,inter,1,6,-0.0149123747951543
7,Default_Cont,inter,1,6,0.0155395968227749
8,Default_Default,intra,1,6,0.0404932234355678
9,Default_DorsAttn,inter,1,6,-0.0045293248187733
10,Default_Limbic,inter,1,6,0.00644512551024
11,Default_SalVentAttn,inter,1,6,0.0027132593045312
12,Default_SomMot,inter,1,6,-0.0011580505065994
13,Default_Vis,inter,1,6,-0.0087108663103857
14,DorsAttn_Cont,inter,1,6,0.0161532235546986
15,DorsAttn_Default,inter,1,6,-0.0045293246920462
16,DorsAttn_DorsAttn,intra,1,6,0.0652588483133362
17,DorsAttn_Limbic,inter,1,6,-0.0189504562621752
18,DorsAttn_SalVentAttn,inter,1,6,0.0199143695882165
19,DorsAttn_SomMot,inter,1,6,0.0297485461059962
20,DorsAttn_Vis,inter,1,6,0.0069809074493452
21,Limbic_Cont,inter,1,6,-0.0072875300145878
22,Limbic_Default,inter,1,6,0.0064451254962849
23,Limbic_DorsAttn,inter,1,6,-0.0189504563125211
24,Limbic_Limbic,intra,1,6,0.0938364533827882
25,Limbic_SalVentAttn,inter,1,6,-0.0135121460138592
26,Limbic_SomMot,inter,1,6,-0.0189238639051526
27,Limbic_Vis,inter,1,6,-0.0052213927148173
28,SalVentAttn_Cont,inter,1,6,0.0171299042236559
29,SalVentAttn_Default,inter,1,6,0.0027132597215185
30,SalVentAttn_DorsAttn,inter,1,6,0.0199143694580624
31,SalVentAttn_Limbic,inter,1,6,-0.0135121460167652
32,SalVentAttn_SalVentAttn,intra,1,6,0.0612056330395302
33,SalVentAttn_SomMot,inter,1,6,0.0318589567997202
34,SalVentAttn_Vis,inter,1,6,-0.0080643242220523
35,SomMot_Cont,inter,1,6,0.0037664161102135
36,SomMot_Default,inter,1,6,-0.0011580505779999
37,SomMot_DorsAttn,inter,1,6,0.0297485452497595
38,SomMot_Limbic,inter,1,6,-0.0189238632803081
39,SomMot_SalVentAttn,inter,1,6,0.0318589563627424
